idx	01OV007	17OV003	01OV023	17OV005	01OV017	11OV002	01OV029	14OV011	17OV004	01OV039	15OV001	01OV013	11OV010	01OV019	01OV008	14OV029	01OV010	17OV002	17OV001
ENSG00000119285.11	25.3679097728956	25.0517187240159	25.1297868384689	24.8429718343832	25.1847771609517	24.9410993698839	25.1259940285884	25.0742233635674	25.1317599002055	24.7044135592153	25.0998700013427	24.8963926334289	24.7683914275804	25.3003731568762	25.0908841896695	24.9123782921062	25.0512026758512	24.7853696145931	25.6474556800831
ENSG00000119314.15	25.2676094527218	25.6065307076119	25.8472491943217	25.5753720930941	25.200172203752	25.3084470945284	25.325076848962	25.4963094795503	25.6859619580023	25.1298189975409	25.4695285408495	25.449409968585	25.3825962680569	25.2529028477662	25.7210044396013	25.28060366245	25.4377021964762	25.1806524548028	25.2421415546846
ENSG00000119318.13	28.1363801867917	27.9819331552913	28.1919203734001	28.3809128058617	28.456252388279	28.6135616415266	28.6187372307001	28.5053293946552	28.2233183247665	28.4192758221718	28.3487134544584	28.278550680206	28.7118889437535	28.2464365491094	28.0318081630119	28.0476054296154	28.4998068824534	27.5210165257846	28.171734225575
ENSG00000119321.9	25.0043574633682	24.8623228786878	25.5602884880829	25.2334928593119	25.3923831011664	25.4470790367568	25.1590124669857	25.8421779736905	25.0738475824906	25.5702574683135	25.3710052151633	25.3961091332271	25.5484886750553	25.1095857861354	25.6992364885832	25.5892994278564	25.3217722083889	25.4093582181792	25.2236787317846
ENSG00000119326.15	20.6607220190708	21.2895148070925	22.0057444529489	21.2670570954535	22.383071599903	20.6248596265839	21.8701563045656	21.4479426801525	NA	21.2843035690272	21.554024769785	19.9705268367053	21.6944878880332	22.6614840556516	21.276955281933	21.8687760229915	21.517473259576	21.4092294098888	21.5277139203478
ENSG00000119328.12	19.5958172821121	NA	NA	NA	19.005021702302	18.5345724363201	19.2695518837841	19.9729997104798	NA	NA	NA	NA	NA	19.935719034255	20.2625454943331	19.1760562992623	19.3913539903582	21.1148931873808	19.5635600894244
ENSG00000119333.11	NA	NA	NA	NA	19.6046274584829	20.3589976359933	20.3915062730464	20.739035190129	19.8541858088575	19.3638091331528	NA	19.7515584392083	19.6963310480596	20.4794786491742	19.4495706755704	19.8673701712979	19.9670535303862	17.4593202058622	NA
ENSG00000119335.17	27.6196121599145	27.5750979591286	27.8744607736444	28.0669816144055	27.6404415394812	28.0611833365671	27.7787239652614	28.0644202957764	28.3883671313054	27.7551669729878	28.1966357354463	28.2199343423813	28.2906492137543	27.9075283174013	28.5029544783981	27.9536924941409	27.5516118844949	28.1427936537035	28.0225192777862
ENSG00000119383.19	NA	21.7223947958076	22.1280396532328	19.716701919449	NA	NA	NA	NA	NA	NA	21.1628849455976	20.8411289141457	20.7963780881369	21.4123375322926	21.2905048879759	20.8389927590336	20.5675752192226	21.2450395728055	20.9946528217039
ENSG00000119392.15	22.8373646896501	22.8799044773292	22.6793554163452	22.6456832847814	22.626727943273	22.7518095642931	22.935675931462	22.9411531802139	23.1021068538429	22.9470392245154	22.6664732393838	22.754950894718	22.6208628862206	22.6761282455786	22.7631762859609	22.8603329502819	22.6268663877631	22.3416874827106	23.0473429941661
ENSG00000119396.11	27.7628069291914	27.1051003242126	27.8745052316535	27.7983201199025	27.8505285367531	27.6425780029758	27.5758826537209	27.7923491745142	27.9268418705261	27.74599841921	27.5566879388526	27.9220022815077	27.7577372516745	27.7616296811909	27.7046705655727	27.6257878518292	27.1385945890075	27.4704621388568	27.7110324254948
ENSG00000119397.16	NA	19.7433327440827	19.2316694107183	18.7545955978807	19.9356997139886	19.1282512136651	NA	NA	18.9509066195073	21.3694206477064	20.52856885989	19.9494439765449	22.4990230035101	NA	NA	20.1194883881233	18.7910353325365	18.3234508047037	19.2923128548516
ENSG00000119401.10	23.1621577650233	23.4115431537592	23.1164265086573	23.2518349474961	23.0997184735966	23.4775794955446	23.3344139659381	23.5211927954271	23.5084487019475	23.3289250831673	23.4449931949985	23.6977424669681	23.50309797465	23.474942452056	22.9088998296831	23.5258219194896	24.0720217730412	24.0568614178365	23.1851451971509
ENSG00000119402.17	21.0110822886933	21.3001798772051	21.0247287960989	20.6899205272959	20.6987452078416	20.7993846893437	21.475837112789	20.3281745746907	20.9076224313152	20.9254348267255	20.5784344807267	20.6200713395944	20.7759729229496	20.7092820634375	20.5705735268382	20.7998335283581	22.0101786271431	20.8082500921145	20.5216148010238
ENSG00000119408.16	19.9617999879357	NA	NA	NA	19.4618109195377	20.1408658165527	NA	NA	20.43260393403	19.5579172391345	20.1520367848834	20.5151831965057	20.2827299851883	20.4635326226789	21.1523622172407	21.93144993335	21.2184475872715	21.1640833679739	20.1617877498561
ENSG00000119411.11	22.4153438334947	21.8737414224628	21.5442266082071	22.8916944621067	NA	NA	22.7768922453098	22.4029360349868	22.3992548622616	21.8528491340179	21.5283214696147	22.6465517998107	22.1705956909032	22.3011751216377	22.1375574813689	21.4808255089544	21.624906735378	22.4834979376717	22.0713066966051
ENSG00000119414.11	25.3739612258065	25.1432255006939	25.7192101367283	25.2090329263215	25.3776745162785	25.4373539957084	25.5434740222559	25.392286613884	25.3388949852494	25.328158406231	25.6098368404706	25.3590877488293	25.7090864600579	25.4131486749597	25.7832469486356	25.4179060562161	25.5986001516338	25.6813873756748	25.5866535720912
ENSG00000119421.7	26.5185674809565	26.2002475745928	26.2479060339634	26.7773650803824	26.6924914492842	26.6612622384305	26.510511686822	26.9690558985031	26.5886646240658	26.9281919497592	26.7017487341788	27.0498481035008	26.7655284464282	26.4001976139157	25.9356507588406	26.9190796997209	28.4764570101052	26.6609670002161	26.8893502549213
ENSG00000119431.9	25.250314605205	24.7703908349257	24.4009362287367	24.530254518744	24.7270283548334	24.5646665154161	24.8383351205639	25.0357474237877	24.7434282945298	24.2980486607524	24.6447100337493	25.0535312073612	24.6450091164562	24.5693533911114	25.2706915068066	24.7689037397005	25.6363104815313	24.6031113834218	24.4637181716217
ENSG00000119446.14	NA	NA	NA	NA	18.7877507565902	17.6560751352919	18.1563114178645	18.5562674882223	NA	NA	NA	NA	NA	18.5262061791869	18.0567627382187	NA	NA	20.2838387001144	18.0799347778083
ENSG00000119471.15	24.6542814958297	24.4351249185629	24.8511432969944	24.3639264117617	24.5897710860684	24.4379348850027	24.8302980645579	24.9043822397469	24.9236975350887	24.7741526829359	24.3516570970767	24.1149859292352	24.7132063316089	24.6359055538693	24.2647340621657	24.4499344880597	25.9647825175801	23.2827739426786	24.2338192402168
ENSG00000119487.17	22.9693414945777	22.6897758492235	22.9529239049012	23.2420998858109	23.3903425645643	23.4073216602541	23.3934716806912	23.2935082745771	23.2413990891891	23.353399087686	23.162048179763	23.2809171499782	23.3812131977344	22.9361389310905	22.5513891655778	23.3496283672547	22.7741581381717	22.9050700672532	23.4259092206381
ENSG00000119514.7	21.1354828595645	NA	NA	NA	NA	NA	20.6670772585505	21.0310352794828	20.0330247226509	21.2256422726383	20.4274673017505	21.7006904808346	20.234320405206	20.0419891340762	20.9604263861771	20.243281951459	23.0699656927279	21.4341413086986	20.5782029589867
ENSG00000119522.16	24.6001737201883	NA	NA	NA	24.3391672553959	23.9059642759659	23.3684512291554	24.2284243203841	22.9911235188697	23.3186724308961	23.5965228434791	22.0078973942188	21.7403604432624	23.7425700924899	23.0316444506645	23.9144403907143	23.9304004486436	22.4397346527997	23.7896364746834
ENSG00000119523.10	22.8786688430972	22.9624849239824	23.0739067879659	22.6223643264801	22.6551848990401	23.1600785691786	23.1208780455389	22.8769186576469	22.4388818376878	22.6467334072007	22.7299920072306	22.1105427941629	23.16884514728	23.3373134128167	22.8615610223637	23.3920826276294	24.0906354957893	22.4961041668893	22.852886110462
ENSG00000119537.18	23.0752270163598	23.2199539501412	23.3924280991747	23.3687199194892	24.181626615047	22.6861874543827	22.7472370156413	22.795641020253	23.4775931691099	23.3389570583833	22.9318543879417	22.8491887625124	23.1221451756513	23.4041269117727	22.7750104168449	23.402374933912	23.5282563710047	22.3488673418441	23.6183221618264
ENSG00000119541.10	26.1431192035541	26.2101697039396	26.1614353581663	26.250545408529	26.6616639902643	26.2503333175255	26.2152674549054	26.1233045818717	26.3551713204954	26.3327548101163	26.4561578855878	26.2257689141801	26.3214308143363	26.1218875062436	26.2701714974856	26.2657606676165	25.6054801145152	26.3270790124556	26.0199350522409
ENSG00000119559.17	19.4006885474184	NA	NA	NA	23.0784761389925	23.0483082436152	20.9921235627462	21.6416151131203	22.3315560267639	22.9162479893124	22.5148552971032	21.4245359397721	23.1342567699473	23.8848338963596	22.3962275149856	22.077982018348	23.4196399269498	23.0731726847793	NA
ENSG00000119574.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.9284552084732	NA
ENSG00000119596.18	24.9960867326399	24.8594675424869	24.757202251612	25.169074195164	24.9978878394743	25.0604308915193	25.0793246113529	25.116533975196	24.9224857966536	24.9853722662186	25.0976952035537	25.3774477485487	24.9996227923787	24.898486149769	24.903456877451	25.1326754009449	24.8969924359307	25.1524511802126	25.1254303422072
ENSG00000119616.11	20.5606138658831	NA	NA	NA	NA	NA	20.274062282096	20.3865980938365	21.6060804703014	NA	NA	21.484166837627	21.2218225314974	20.7451682190019	20.8431382924015	NA	NA	19.8905319393287	20.8373438291435
ENSG00000119632.4	18.3422857804915	NA	NA	NA	NA	NA	18.7750517812415	18.7722337155536	NA	NA	18.8936242617284	NA	NA	NA	NA	NA	NA	18.5818520948119	NA
ENSG00000119638.13	25.3313677224651	25.1939151262323	25.2391114160599	25.2115047673716	25.2840697687719	25.4152356439033	25.6290800002015	25.4256975585022	24.940773714429	25.3215445201658	25.444998873382	25.4596516347725	25.8646306669263	25.3967339683416	25.1094948351792	25.4942447910407	25.1214619664705	25.1456792546678	25.1917800592297
ENSG00000119640.9	24.302850404458	24.5775883426587	24.2672161305646	24.2916326397263	24.4632888889371	25.0467703918668	25.2176446621033	24.304332190739	24.2194864494156	24.3593597600038	24.8061151064111	24.107960545447	24.7361853040768	25.0037418349388	24.311173991478	24.5932007667202	24.8752903071048	23.7869802296463	24.7141511314672
ENSG00000119650.12	23.2882593679691	23.9900515788186	23.3610969883781	24.0228019740487	23.275796744988	23.6963536694374	24.4058198929134	23.6873170808691	23.4158162838673	23.9743702170509	24.7435979839996	24.7726944723501	24.6688639495197	24.3394919546872	24.0890562015068	23.7840757780284	24.2263507189429	24.1342196849935	23.774953574718
ENSG00000119655.11	NA	NA	NA	NA	NA	NA	NA	NA	18.4660775209311	NA	18.4942749077204	NA	NA	18.673811552072	19.4436643152622	18.9441238286915	18.7090692770586	19.7766361161343	19.1144667946522
ENSG00000119661.15	NA	19.0247240143508	20.4993996931954	21.1833044610563	NA	NA	NA	NA	20.3910188963388	21.2595394470749	22.2851005064689	20.8080536899733	21.911887963688	22.2502022539393	20.0603836731495	20.6936168970041	22.8863958498071	20.5897792943384	21.2422065183131
ENSG00000119669.5	25.3660681424131	25.3907321566257	25.2386962770672	25.1500235421469	25.5575695297023	25.3469119808804	25.4374319012863	25.3080462327967	25.36301154816	25.4898232597947	25.3441117707442	25.2185013232356	25.1225680390961	25.0895900632724	25.1984278831551	25.2114015473136	25.1937315124449	25.0782218040175	25.3777474840932
ENSG00000119681.12	27.367896550061	26.2158794314501	27.5538327636466	27.0418800349416	27.7375187353193	26.1211598858051	26.4647247754214	26.0886263845681	26.4985872597492	27.950905266532	26.7274980337678	27.1487312778286	28.0048453140924	26.2023190126835	26.7247624456204	26.9105891220063	26.7154085675766	27.4138590759404	26.2174449696956
ENSG00000119682.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.0189053454486
ENSG00000119684.15	NA	NA	NA	NA	15.428332385601	15.8359197879186	15.9738831675501	16.3722336295058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000119688.21	21.6477654481373	22.1859147430297	21.238698397572	21.0241230602222	22.0225160193587	20.9436867856301	21.5186630059675	21.0469799716996	21.0566317209781	22.1903019606806	21.2937213884535	22.125260566464	21.5456826773608	21.9094667123597	22.3773358494936	21.8999874340342	21.3538978940888	21.0072741211071	21.6829942651461
ENSG00000119689.15	28.0221358523831	28.090802754303	28.2620172238868	28.31476769291	28.3393135015292	28.0220574298084	28.3936396596713	28.4512218328397	28.2787579534112	28.0620072313389	28.2761201500571	28.6967187918541	28.0478325547388	28.27855489457	27.6182403352738	28.2099231084137	29.6492345403135	28.0212607516846	27.9817507727185
ENSG00000119699.7	19.3251245616838	20.5465917232239	20.5411212844561	20.6612136226939	19.9104320135141	19.2064991401422	NA	NA	20.134407744408	20.2504127309212	20.5961958895205	NA	NA	19.9567500069276	21.9222699094181	20.0266465866461	20.1654789143607	NA	19.4644663357041
ENSG00000119705.10	25.2575909901998	25.0363356358454	25.4917579878544	25.6336069533311	25.4721437496032	25.5941801334713	25.5950709816659	25.683625897108	25.8571752470664	25.472810058055	25.0284919329688	25.7481998791899	25.4087510957435	25.7498712873473	25.6741561649221	25.7257885286738	26.1541197361605	25.3263768336427	25.7467021067351
ENSG00000119707.14	27.488325529206	27.577133069972	27.7669832412531	27.8826713092064	27.9036330461757	27.7435413197723	28.0132227306064	27.9367991608056	27.8196139242974	27.8266581628102	27.6202209310783	27.8679278309555	27.7186057155376	28.0140734314662	27.6309273882663	27.7412965503784	27.7834604622709	27.772883190228	28.0996831951858
ENSG00000119711.13	NA	NA	NA	NA	19.6213730441917	20.8263240146974	NA	NA	20.3534223461415	NA	NA	23.3548023459234	20.6574526033938	20.9584187803748	20.4470495534705	NA	NA	NA	NA
ENSG00000119718.11	24.9588142363494	24.7923923869289	25.0201783421158	24.6582203682757	25.1213325128103	24.9833814627458	24.9322535684103	25.1004901359546	25.1893706346997	24.7629529079762	25.2451874392858	25.3086592190541	25.0424307122293	24.6645219909472	24.946037495145	24.8789979399526	25.3431240030425	25.1991988836685	25.4135995682876
ENSG00000119720.18	21.3314297760619	21.1940354452978	21.9520359889607	21.7607202872681	21.7379176477706	21.9258852057093	21.8727073358542	21.3423301532501	21.3765050413948	21.1950230618021	21.6668151311161	22.3576231501081	22.678228492008	22.4843499465473	22.5260514735237	21.6543958677479	22.3540931243321	21.7825155400796	21.9844993174219
ENSG00000119723.17	24.187287204764	24.2646339558163	24.1915858325567	24.4185615342429	23.9682946096457	24.3018900317358	24.1247286992413	24.7438129749861	24.2790982777284	23.6992069478179	24.2075308703765	24.1989668048528	24.0310440670044	24.0874551799159	24.3338617310892	24.245985850456	26.1000817164992	24.2736096337303	23.831651503152
ENSG00000119729.12	20.8880994596459	21.6811560008685	21.1656753818377	20.1673182225651	20.2525352828117	21.2790777202478	20.9696327656214	19.1088068281107	20.8041270864035	19.8900601900499	19.8674095578261	NA	NA	NA	NA	NA	NA	NA	20.8002062354705
ENSG00000119760.16	22.0852777985349	21.9404878793549	22.6942492840825	22.6990044904589	NA	NA	20.878644187181	21.922589419257	21.8603952828905	21.8459984512205	21.9432635745576	23.5037629880314	22.6396820915978	22.520193831484	22.8243423715483	23.2451095870897	21.7918200162103	22.4627661245888	22.3046758058152
ENSG00000119772.16	22.3556490471945	22.2146991386897	22.7782038651524	22.1923220217514	21.6980050585373	21.8285484097262	22.31101074841	22.4826257992929	21.939858656722	22.2673436155015	22.6699691497692	22.049925916294	21.9092917253407	22.3411820502808	22.7244391098906	22.0131226720108	23.2608727325899	22.6951960619673	22.365561435723
ENSG00000119777.20	24.8390938787369	24.9720819714372	25.121163772451	25.2822273276947	25.0379920382428	24.7553091997525	24.6867025451749	25.2875678885976	25.0113325173692	25.2319033509721	24.8870327617531	25.0015385101539	25.1684525803088	25.0327992213368	25.294121984981	25.094467070894	24.4818507164694	25.1968291660758	25.3594447153696
ENSG00000119778.15	21.3499427432118	21.751531622936	21.5057888644035	21.6540631023242	20.2451290718058	21.1853450709663	19.5579987827548	18.4887445728569	NA	20.8581586467555	20.7928698198083	20.7961794736424	20.9182947999316	20.7219068311772	23.8618336710941	21.093621468462	21.840795748653	19.9967402112067	20.8497743321195
ENSG00000119782.14	22.2273059233963	NA	NA	NA	22.0929958191228	22.0115375095785	NA	NA	21.6632103338294	22.1170996800711	21.8807832919873	22.8702223714048	22.682602433027	21.4868614714038	22.45835066866	NA	NA	22.8463183033393	21.90239768868
ENSG00000119787.14	24.1592277209939	24.0695472484304	24.6547885743411	25.4963337743957	24.7292650449306	25.0037525927759	24.8085932136166	24.4949091973724	24.9081856464617	24.5562887122758	24.7516092968836	24.6813728637316	24.7715395463862	24.9488795024002	24.5688026437461	24.6659292837085	26.2281942737227	24.3507291721677	25.4742694982457
ENSG00000119801.13	22.7645494740932	23.0628182106859	22.3722949478708	22.5498776814363	22.9966227467829	23.2736962320197	22.3479742992678	22.5631630071985	22.4956823454073	22.7152313523983	22.6949733438698	23.076742827128	22.6795082861	22.6047207971958	22.5614834736382	22.6077756771207	22.8514283022958	23.3152197102115	22.4151351736773
ENSG00000119812.19	24.5496663574244	24.522543904998	24.4465105253559	24.03308624341	23.9916791755748	23.802920841808	24.3794259980015	23.9671790947361	24.428420977058	24.2505815534624	24.1933353868323	23.6031017276452	24.6777397349518	24.2027421995214	23.8855764075942	23.702698608491	24.7421328506298	24.0482841912816	24.0722457435746
ENSG00000119820.11	23.990473227684	23.5962556120229	23.7968049110487	24.0271647856984	23.7401030151722	24.2399834162005	23.6688257786276	23.9644941180835	24.2196357831685	23.9458086239514	23.9420211254814	24.1571866493655	23.6835631251243	23.8116686374156	24.0368520103111	24.0337453356958	23.6295350095964	23.4454714575252	24.3583059960652
ENSG00000119844.15	22.848562840669	23.4914739555438	22.948648866925	22.9604240638913	23.0187967637075	23.1973185004412	22.9493172475817	22.7475492203298	23.0947074952341	22.9595045335887	22.9104924537022	24.1849642245489	23.5949172048779	22.9932262369596	23.040273053778	23.3980873388063	22.7039402399105	23.4824400403469	23.4165051512291
ENSG00000119862.13	24.179286164055	24.2346626947173	23.835959242443	25.0918994367256	24.0930971820506	24.256474400474	24.7433932172667	24.801361880747	26.015969778366	24.3167634272664	24.2009926443752	24.1928288083764	24.0926224296696	24.1701523256027	23.9665934052571	23.8282434635098	25.512317499619	24.6967018911806	24.4980288136356
ENSG00000119865.9	25.6213708057114	25.9668879886479	25.8642037372639	25.5789652664741	27.0576670189534	26.4235404407717	26.6141790906176	26.1246183596385	25.0741315142503	25.9140506383983	25.1879246547085	25.0062961460658	25.1463836434754	26.2429645345622	24.4237265548442	25.8324874106568	24.5507673505363	24.2341823833034	25.1537741918719
ENSG00000119866.22	NA	NA	NA	NA	17.2079007315624	17.6874517336904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000119878.6	22.9706943785556	22.684562295093	22.6121039371511	23.2976080096155	22.6415776774141	21.6415497021535	22.6086726234718	23.1633419076842	22.8800580072216	23.6383829006617	23.3263857257211	22.9259658313252	22.2229889200935	22.9580839090178	22.7580114096283	23.7149690637691	24.9218588684666	23.5537716461661	23.4274684642231
ENSG00000119888.11	26.3289185948645	26.1313942127003	26.6572178461455	26.7127285158346	24.8900365938979	26.1800846718492	26.9509479939406	26.5561807999663	26.699330297603	26.397771552335	26.6703980033557	26.3440551827092	26.736963799475	27.1483060214707	26.5284414190987	26.1315523728416	26.0462234085221	26.10261622978	27.9372966584917
ENSG00000119899.13	22.7441049173074	22.8609214309516	22.7078566534093	23.1018856652412	23.1280765109253	23.0689731851654	22.134014045343	23.1267056351758	23.0525213252094	23.9141431955862	22.865743810983	23.7837788107082	23.5236385272099	22.6837996936653	23.1482684090177	22.7413024588231	22.193063184044	23.1524924447298	23.1094797821057
ENSG00000119900.9	21.0952598097616	NA	NA	NA	19.8150253109362	20.5945571153418	20.0997622583149	20.7757023432383	NA	NA	20.9625531194578	NA	NA	NA	NA	21.0320593925796	20.1251790773587	21.1016245002344	20.6912049975813
ENSG00000119912.17	25.0509585063759	25.0399045329316	25.1575597151976	25.6836267134681	24.9134257882623	25.2245527415814	24.9655946511622	25.3286403926131	25.874094059489	25.0418810032308	25.1802388708798	24.9062848846755	25.2146569120348	24.9398740542676	25.2825643416507	25.1397060372863	25.7182364360998	25.435419375084	25.2131407801026
ENSG00000119917.14	25.155405118638	24.5891717069138	25.95840049888	25.1863671448994	25.4570760691171	25.5569336825647	25.2507114276865	25.4091117342381	25.2075579051187	25.143506954384	25.3518462245035	25.732830130587	25.2538514980121	25.1780807804639	25.2673527006258	25.2690532290358	25.1281401493324	24.791762926624	25.6958828812684
ENSG00000119922.10	23.7306998344059	22.7914710221921	24.203679917273	23.2949307677471	23.4003128592617	23.4102649340367	23.6308107205176	23.4925765937966	23.0491144128133	23.448512438105	23.3060623805128	23.8106944435242	23.6700736775309	23.7578342349974	23.5386695246121	23.5274764258346	23.1450141787998	22.9102314474984	23.6561362604435
ENSG00000119927.14	25.7417137983946	23.7468956759013	24.440396290356	24.472865455379	NA	NA	23.5560942440094	25.9095909832358	22.9708690709555	25.2721192056335	23.3761144739228	25.6980218078435	23.6568289003707	23.6745046809825	24.2103166608601	24.2160613909325	23.4203048494572	23.8331792608188	23.4427469936341
ENSG00000119929.13	23.9512072795772	24.3532314253434	23.8767235211412	24.1651518633895	23.9009696644372	23.7045212785577	23.9070907516793	24.0352564939784	24.208948781728	23.5178026557607	23.4768113936596	24.2966067331077	23.4918378883055	23.3975250903762	24.0410356459033	23.9052166436916	26.415636462658	23.860795674632	23.6722823941932
ENSG00000119943.13	22.4117271683688	23.5964478850129	22.8135838723143	24.065921229298	NA	NA	23.1837352586114	22.5814375080224	23.3694768410509	22.5727552405498	22.2967768744799	22.838440874834	22.2533719353982	23.0242837737571	22.8424022677949	22.7872842592735	23.0420264142463	23.0213781365457	22.547568345587
ENSG00000119953.13	24.0404925019024	23.9446999419078	24.0423060417418	24.4480231381361	24.2156999120131	24.0976086083582	24.1008044178842	24.1775662215756	24.2660723137271	24.3702174187196	24.0360027489671	23.9741414688776	24.381036750403	24.7139827742318	24.7115169623043	24.4293627077345	23.8667631339865	24.5031714047613	24.741023283049
ENSG00000119969.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.4946375083036
ENSG00000119977.21	NA	21.6471401274848	21.3027752746113	20.9052281438457	NA	NA	21.9836883346393	21.4003530385369	21.8246612710536	NA	21.5010946186369	21.391652520953	21.0353593687391	21.5209363778068	21.9601379214448	22.8792788291936	21.4589171784523	20.8387511548032	NA
ENSG00000119979.18	24.1046794873374	23.8852902117125	23.9430521200125	24.1865460908218	24.2177654334535	24.0661625848558	23.881535236859	23.2551352768148	24.160712111594	24.2556292720508	23.6087315228621	23.9735297502885	24.1241408514194	24.1666857315325	23.7837473852014	23.6454613617233	23.9048245770004	23.7480914339022	23.9580276411454
ENSG00000120008.16	28.5043378577309	28.5999234684194	28.6299511925109	27.9755094436794	28.7640875350623	28.4502923568776	28.741243060357	28.1826084021367	28.4423483837435	28.1954368385095	28.5857955829681	28.1708579080034	28.28429399243	28.9444432749183	28.6596786297429	28.5287975092703	28.6084303239127	28.4742520693091	28.682909681068
ENSG00000120029.13	23.1056203181356	23.296115844052	23.1605599667549	22.8742267679204	23.6904303587654	23.4417952459325	23.2886544689836	23.0886916332591	23.157336226048	23.3240513571655	23.1190343795948	23.2652685640351	22.9141595899934	22.8720294731832	22.8198557138579	22.88595044177	23.2568700990294	22.7405876083962	22.9624207339295
ENSG00000120053.12	26.6382814963447	26.8901290633677	26.6499184303818	26.9642079615585	27.0168842906838	27.1322391345201	26.902473146539	26.9054759828365	27.0321995325543	26.57630853518	26.6691645168618	26.661069694945	26.9085113005676	26.7885715602024	26.7441159887061	26.6340800917232	30.7424603302616	26.3196387192058	27.1966837827403
ENSG00000120054.12	25.270685864005	24.6541303654614	25.1671758577701	25.4327736397747	24.2904176168808	25.3600866810707	24.5604571079723	24.8986401260459	24.9946947925628	24.4214921108592	24.9023012280012	23.0798951464459	24.2497059044307	24.3472293292127	24.5506771720317	25.2137618635347	23.9533455645034	25.7671862466803	22.7819735347423
ENSG00000120057.5	NA	NA	NA	NA	NA	NA	NA	NA	18.8523351660682	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.9906663146607
ENSG00000120063.10	25.9617200602057	26.325970094411	25.9930072097342	25.97392158308	26.3659432394686	26.1782782015951	26.5058848780899	26.2071504989729	25.9126471264587	26.2999541204764	25.827216581829	25.9646185128175	26.1499814466976	26.0740921123398	25.8964650820477	26.2684111371452	25.6069898446313	25.176330229002	26.0664520632175
ENSG00000120071.14	19.2390145429783	NA	NA	NA	NA	NA	19.4806856414074	20.4323897359585	20.3188202899425	NA	20.1244023303902	21.9719844213402	21.573349730727	20.9585108993662	21.2975123877383	NA	NA	20.232346379845	19.8856314672425
ENSG00000120075.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.4760853458595	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000120137.7	NA	NA	NA	NA	NA	NA	15.6769886958247	14.9215109373866	NA	15.9312503991388	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000120149.9	NA	NA	NA	NA	NA	NA	NA	NA	19.8399231813904	NA	NA	16.2362734739246	16.3320758003844	NA	NA	NA	NA	NA	NA
ENSG00000120156.21	NA	NA	NA	NA	NA	NA	15.4602360124796	14.8987917172647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000120158.12	22.4943548277619	22.7103724223083	23.6012069839039	23.1603273875779	22.9912900979865	23.0772414816896	23.0081968757226	23.0565327195244	23.3286995233839	22.5182180766345	22.7366782353998	23.1002997410002	22.9781015359704	23.4193341379724	23.3245882988682	22.8765411353045	23.873425459399	23.6345777018772	23.8799936671939
ENSG00000120159.13	22.7073648087418	23.6400892216832	23.4551735052489	23.6044025580118	23.5709961774988	23.1962176395113	24.0225661898984	23.381751262279	23.2206206409137	23.6793045292014	23.5902739821201	23.4742935116631	23.7354153020371	23.7179937164591	23.9613557466176	23.4921563051584	23.9377907789581	23.3344201130708	24.090733937297
ENSG00000120162.10	23.5475407335075	24.0130950541108	23.0684661866627	23.6204612809395	24.317959363657	24.1098908396512	23.9684934422765	23.271896856095	24.4414351439071	24.014860369199	23.2955243647767	NA	NA	23.8659088716212	24.0007064143591	NA	NA	24.5674027121726	NA
ENSG00000120217.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.3380914008193	17.5284653393439	NA	NA	NA	NA	NA	NA
ENSG00000120253.14	24.9686244587765	24.7183303089855	25.0411711064347	24.9462954310238	24.8089470787793	24.9067697263937	25.2059035770781	25.0403491164508	24.7219712370491	24.7919949161856	24.9374177747907	24.9852470312792	24.9519051666202	24.8886339121133	24.6841855773251	24.661177254061	24.9322317561794	24.5718411155498	24.7478360933845
ENSG00000120254.15	23.9123513115507	24.0372637070787	24.2761679406824	23.7115803439376	23.5845283914852	23.9357756504457	23.7863846901513	24.0780579206658	23.8882842783425	23.580846271631	23.8172384763888	23.7702587625463	24.0090759054453	23.8094537051909	23.9290067259621	23.8219065365027	23.9434986450224	24.6884362709757	24.6784869607856
ENSG00000120262.10	NA	NA	NA	NA	21.5760906832592	23.1306024156242	24.4046668664065	23.0992678075892	NA	20.2059897480943	24.309604071964	20.9842318711137	23.225812567295	25.0508009011553	22.2367499672058	22.2452379131789	23.6860439588221	NA	NA
ENSG00000120278.16	22.3551131269628	22.8578214277005	21.8536272597377	22.5123852406048	22.4829401478187	22.9282636014647	22.7010316858857	22.5399299418161	22.1823043093592	21.8715207452051	22.4985962590055	23.508573633295	23.2150994825911	22.742754903973	22.7779818740716	22.4875035128597	22.2823143092015	23.7544184699532	22.0801857991672
