idx	NX1	NX2	NX3	NX4	NX5	NX6	NX7	NX8	NX9	NX12	NX17	NX13	NX14	NX10	NX16	NX18	NX11	NX15
ENSG00000105355.9	27.9628439222405	27.8986067941334	27.8432082798852	27.7965568909026	27.9604758212574	27.978815773948	27.8431495214362	27.8354042209306	27.8741549223526	27.8667942881449	27.9561929264298	27.9252184148142	27.9182844412135	27.8847210274788	27.8856125610055	27.9864074289431	27.7957021624666	27.9813448474331
ENSG00000105357.18	26.2427352049378	26.7933184068761	26.2811221000706	26.6676455390409	26.5443202608702	26.0620718358504	26.0901854904509	26.3010411451198	26.0608154689545	26.5265641145529	26.800691493571	26.1447115791986	27.3704600516519	26.7050775300669	26.7262321821341	26.4395912923438	26.1466260601411	26.4174819804761
ENSG00000105364.14	24.5243082025803	23.9179933984024	24.480285034625	24.4128999548537	24.0392557450105	24.1508252630561	24.2703515463764	23.8534922759336	23.9758380111863	24.0726110139073	24.1981986672637	24.207054877605	24.2423968932461	24.3286658127175	23.987107782845	23.9774840511203	24.1716407234088	24.1503893990135
ENSG00000105372.8	29.117171080893	28.8048001579038	29.0675795531142	28.9348338681134	28.8661715645725	29.0781116830188	28.6959080174814	29.0025841432887	29.0046950857638	29.0211275236738	28.8900889843165	29.2316209868549	29.0468700459954	28.9983287264849	29.0774849747653	29.1984123854273	29.089679514621	29.115966420771
ENSG00000105373.19	21.8153041837645	22.1244411092888	21.4486613147384	21.6544829888991	21.3152943066201	21.9639767832561	21.8461122983401	21.5503748422916	21.6724142297285	22.1698555299923	21.6170819839163	22.1759554243252	21.7238367772272	22.1115173464987	21.8515817080205	21.6904934447416	22.276123966783	22.0516496427281
ENSG00000105379.10	26.8067562906014	26.7957631021744	27.0191818215923	27.0825048051663	27.039808249164	26.9764427521813	26.8519489041028	26.8730753876084	26.9482095217081	26.7438950032375	26.9329361977665	26.7865734372599	27.0782575989232	26.9113776258284	26.8475655294055	26.804479206225	26.7765294061119	26.9275360317485
ENSG00000105383.15	16.9817935697717	15.859275896133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000105388.16	20.9259215675479	21.2311274979999	20.3228894737818	19.6706042282647	20.6029432488145	21.220351928033	20.2750331685188	20.665601006243	20.8479067503882	19.7962030510454	20.4458278845865	19.5084990615249	19.1847102337705	18.8117446865023	18.8367721758715	19.1294714068257	19.1744063931803	18.709387251127
ENSG00000105393.16	24.6247191588614	24.5869084357493	24.6109475079784	24.4750129286659	24.5015293579247	24.4029829822729	24.6092001278862	24.3060782510651	24.5611794722762	24.446751617689	24.484598188034	24.434377570576	24.5333199656097	24.3774573989565	24.3848162118559	24.4163501761915	24.5708849614226	24.4070771024617
ENSG00000105397.14	23.3479623017431	23.1344779378925	23.1547714416368	23.2784274780905	23.0037832187971	23.0213411695959	22.8964297914382	23.258131043502	23.0455327209655	23.2717129039981	23.0814425123798	23.4157214928692	23.1868057375023	23.1892708290994	23.2738181335144	23.0951713301527	23.2980157747719	23.1797161405959
ENSG00000105401.9	27.9416319182608	27.7478740572931	27.9587903986045	27.9333187485291	27.9228346723031	27.983149352063	27.7715330983814	27.9972146270886	28.1138721432836	27.880207021465	27.9560357946579	27.9303248838876	27.970968919269	27.9809245205732	28.0022393875597	27.9773971626057	27.9749049253049	27.877241819228
ENSG00000105402.8	26.7002104013551	27.0677371070719	26.8488421824734	26.6685789353481	26.5526126584368	26.674201774604	26.6649421463211	26.6938733202102	26.9604001030886	26.8162668523213	27.0150761917969	26.6993200915063	26.8768801751182	26.7738729746135	26.877250014751	26.6613592207888	26.6063620710682	26.6613422169606
ENSG00000105404.11	23.1834587304815	23.0787253246387	23.1087395259339	22.4090122099731	22.9384116118523	23.1033320116785	22.8294909408404	23.4747508001564	23.2665449746397	23.3335529415084	23.6705617087936	23.1020605442124	23.885302024531	22.8814895510357	23.1474377265667	23.419977764902	23.2044089316354	23.3569309368499
ENSG00000105426.17	24.048275248562	23.0931928236838	24.0482128398148	23.9129426842937	23.4085521391423	23.9197122321032	23.7422604247708	24.0739008390794	23.9621071028447	23.7758003903624	23.5827799590211	23.8712560919591	23.9046617395114	23.9957876486271	23.8046499877135	23.9626429753168	23.9016854391189	23.9999854634055
ENSG00000105429.13	21.8079991022377	21.2215668098963	21.6939635548275	21.6297710284556	21.4792519300775	21.3211247128218	21.70356257043	21.4587331871436	21.315834196444	21.2295874509694	19.8336052558405	21.884281113893	21.3248560324885	21.4631849695215	20.8055751441414	21.7066413119112	21.8128718808506	21.5675258622315
ENSG00000105438.9	NA	NA	17.0683148209921	17.3588318832492	17.8704016846026	17.8333695785632	17.4624079316659	NA	NA	17.8335558509134	18.1230290099719	18.1018430037712	18.1188134571743	18.1163924047998	17.8044954082412	18.0521219931555	17.9442923018623	18.0420701959832
ENSG00000105443.15	22.6706558657516	22.6438443257136	21.4220616428056	22.0156653184845	22.2838612127651	22.2884225611045	22.1147571302218	21.9398352584096	21.8998311445236	22.410901581965	22.0867914631244	22.3766762340165	22.7448240689876	21.9371634313926	22.19762607367	22.3468744932105	22.1261537299785	22.2383909157258
ENSG00000105447.13	24.5824620819041	24.3233545497512	24.5071434958368	24.6793920081291	24.6167002207258	24.7520487424842	24.6304842415639	24.7402867310341	24.5140664192607	24.5709205848735	24.4156475459338	24.9190616447447	24.4713981509702	24.4857312159661	24.5916192472039	24.8823031118392	24.8751283509993	24.6922146036751
ENSG00000105472.13	24.5001198107653	22.7624980098468	24.1895074890283	23.6096319808632	23.2658316460338	23.8071907530846	23.6499441983148	24.0217721150789	23.6215212656838	24.1264166122759	23.1842573354872	24.678362981879	23.329908418455	23.5284643088879	23.3622645017881	24.2037158271196	24.3931514623338	23.8745395048848
ENSG00000105479.16	NA	NA	NA	NA	18.9286624699407	19.506553290427	19.1736768941971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000105483.18	21.8631701855609	21.9607179844713	21.896711672341	21.4785484623189	21.3560479038573	22.0118475623667	21.6073164939286	22.0807806641721	22.2765385704917	21.5781332107036	21.9928022214112	21.8905685523354	21.3131684572006	22.1464386177251	22.1981328064391	21.8574647249307	22.0709298100764	21.7940908163106
ENSG00000105486.14	23.9339951257299	23.0390816478095	23.478477719858	23.481834156772	23.1053566987799	23.6208721788363	23.5426442754012	23.6810762198159	23.109419061823	23.9984021395007	23.2904085556979	24.4021281356159	23.2569632681878	23.4307910301152	23.3984937183059	24.3785550221329	24.2796241550257	24.3186179368711
ENSG00000105499.14	19.9312443689229	19.2258970659151	19.7642944140871	19.647417764075	19.3587197889426	19.7939560433795	19.446461483963	19.8851338181861	19.9755019937196	18.6549330618886	19.0382332683365	19.3194509302764	18.6575121154754	19.2467600594462	19.8326900672968	19.7167105758521	19.2909032907868	19.3850752530117
ENSG00000105514.8	24.5884185174728	24.3973408208937	24.1352278408823	24.2758383113844	24.2150518865306	24.0787365535065	23.9022778576808	24.1504019079704	23.7875585823186	24.2573868052875	24.5542303640794	23.791516038222	24.3395071580072	23.961831662095	23.8629244812828	24.4907626722275	23.9997109213751	24.4656435020925
ENSG00000105516.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8008561091181	19.3418336124977	18.2450226094221	18.2550324650513	18.6342295552221	18.4317926765806	18.4276965030335	18.1309773666149	18.2656119003851
ENSG00000105518.14	24.5814844099324	24.5549948505549	26.1331328849271	25.79910482934	25.4232152973491	25.7716426266237	25.8273201241949	25.7301309397868	25.8525957545709	26.1710583630273	26.4180135862729	26.4939978018223	27.0503115411431	26.5238352441609	26.5118685704311	26.3909680001766	26.7115873669497	26.43655259103
ENSG00000105519.18	28.531625720496	28.6807530322898	28.7389689677385	29.1632624049433	28.432087520277	27.9999725350281	28.3589043733876	28.2649051529869	28.4775690469549	28.6974603804127	28.4808574143998	28.4914316940254	29.4480475171454	28.1774962099335	28.6134985678105	28.5485441509103	28.2411310515806	28.739551311147
ENSG00000105523.3	19.946449013321	20.0975697484023	NA	NA	18.9009777308285	19.974718073555	19.2250314698436	NA	NA	19.9470925998911	19.1845599801341	19.1927069718576	20.3124205901687	19.5497833418005	19.7941931629634	19.999323804448	19.2731723790194	20.026205773204
ENSG00000105538.10	25.6680040586813	25.8934376181909	25.9777350726444	26.0555082055456	25.7186651868203	25.8218488942661	25.7662112921137	25.83470079073	26.0954306592336	25.4099389279552	25.4119811583251	25.346446269892	25.213156857182	25.6731450655241	25.3979807367409	25.0567595745252	25.296660976121	25.037620880319
ENSG00000105552.15	25.1905821020477	25.334353811718	25.2099547107579	25.3431965639665	25.2795991804515	25.0620367695544	25.2157634678969	24.8423426515716	24.9427225054458	25.0904732997122	25.3396694963102	25.0312921474467	25.6023330358757	25.2608804864906	25.2341063791239	25.1462088230112	25.0809035028037	25.2781641030128
ENSG00000105556.11	18.1509104479948	18.1038500244722	NA	NA	17.5611425613167	17.7582409652351	17.7560713871102	17.6371107004349	18.2253992838613	18.1163785127965	18.141009850055	18.0735244801203	17.9560214409272	18.1952310165839	18.0385617298865	17.9408928243338	18.01066218035	17.7873615461508
ENSG00000105559.12	23.2455794926203	23.1051716692881	23.5029828021707	23.8149535236174	23.156239354863	23.3129611948485	23.4358278644909	23.5100366321771	23.1564629222251	23.6618351162001	23.2377573476375	23.9834904413722	23.2865942045094	24.1776899720143	23.2414487202668	23.6005338392552	23.7481431578185	23.6738675916636
ENSG00000105568.18	28.0931266918392	28.2497170763429	28.2211004033165	28.0640332651559	28.1407438897028	28.2082144945016	28.1070694830756	28.1836676475067	28.3136848453143	28.1782222234766	28.2561238353486	28.0988250645113	28.1026551862747	28.1768934688185	28.2171765861425	28.115792782504	28.0961592187321	28.0936063706689
ENSG00000105576.15	25.2763541862052	25.26155254106	25.3306990892362	25.1464969289958	25.271779382703	25.2570033335032	25.5697921678873	25.3816629379989	25.3723146375731	24.9562628095754	25.0738677740304	25.0755572927923	25.2632721334267	25.1094882841518	25.0800890928228	25.1798583089968	25.0660743113291	25.1538139124987
ENSG00000105607.13	25.3419646761645	25.1412567230983	25.3183727519906	25.1779826023883	25.4125237912789	25.3075228035155	25.4404501662494	25.0250922736639	25.091374025885	25.0231163549215	25.0831467987958	24.6973381407073	25.0570806843678	25.0052076634431	24.8632999199705	24.9862780073434	24.9643894473248	25.0944645247574
ENSG00000105609.17	NA	NA	NA	NA	14.5383116295702	15.597439357274	14.7479622413374	NA	NA	14.7284540408254	15.1446250890886	14.7429951013797	14.5522987371164	14.9564663419423	15.5090913203665	15.0757221958061	14.7052125725397	14.906459836084
ENSG00000105612.9	25.0223808118652	24.7185083784571	24.7561438648279	25.0116558546842	25.0361444211937	24.7748139727617	24.9935363933193	24.9522507714837	24.7387750163371	24.8471858083796	24.6565464602679	24.7850631709126	24.8749180316511	24.4618610474732	24.8634786434978	24.6006759513583	24.9753746248519	24.7365897461376
ENSG00000105617.4	23.4082760540769	23.2284579123326	23.0060215993206	22.9416927550983	23.0532486049432	22.4028417429234	22.9122175717497	23.0701235092567	23.1391069131578	22.9338216411007	23.0782953108098	22.8583169655163	23.0577635297416	23.1396517982122	23.1238440088544	22.9294680606461	22.8894723171312	23.0402192587582
ENSG00000105618.14	26.2172857433785	26.3387873976872	26.3242127870003	26.2787646484728	26.5986009580681	26.2535389404397	26.4760683290879	26.3137350608577	26.1630788883403	26.0731039933122	26.1420459270101	26.1896341510118	26.2968711086286	26.3568386456184	26.0954570506601	26.2237178779315	26.3735814383197	26.2450111551139
ENSG00000105619.13	19.5103072147833	19.4923063477472	19.316421089759	19.2506654526655	19.5795209369692	19.1856139114959	19.5673135675844	NA	NA	18.9085316622317	19.2388439591033	19.3406118647274	19.3326478644332	19.2793706562897	19.2459259335687	19.051252513565	19.5427714800905	19.0509381466875
ENSG00000105639.19	19.2290154602853	19.4902421047027	18.5908174848193	19.1959984870688	19.7125423576196	19.4499962401633	19.4897878236502	19.7538973662499	19.9581418336753	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000105640.13	28.4694972780478	28.8177261476712	28.2580141281702	28.395497771579	28.0980858371811	28.5432692284103	28.3211277196283	28.2956047344625	28.4343110081544	28.806004823876	28.3269703993221	28.6977938095143	28.4463361597435	28.5291824878085	28.4530953247667	28.6595143886209	28.6579169704141	28.562094503393
ENSG00000105641.4	NA	NA	NA	NA	13.5647173235694	13.6273476477243	13.8580823248648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000105649.10	19.6814383098326	18.9032396868313	19.8975087614898	19.7950749366673	19.1358080109389	19.3661490178369	19.783741451718	19.287298640511	19.3683910828589	19.9675749021624	19.6413354709881	20.2246153004569	19.9138155976649	20.0906508760889	19.7293208145682	19.6515253227419	20.6406619344547	19.6819567700633
ENSG00000105655.19	25.63826747347	25.3774391310975	26.327305084186	25.9828232672837	25.7297416345967	25.479083878658	26.102009251398	25.2866935473115	25.1734584249157	25.740290497997	25.0880711766087	25.8559899684143	25.1230704032376	25.3784155536574	25.0852022847462	25.3183489334637	26.138891914561	25.5236254054547
ENSG00000105656.13	21.6227964538775	22.4868733105584	21.7367186359291	21.7854318703158	22.2241207916109	22.0182751195698	22.0961308860122	21.5810563965777	21.529708528982	21.3207208550172	22.2618357516384	21.4511873491517	21.6977697646826	21.6482977651257	21.9644925298208	21.4657871347493	21.542371343814	21.5983440377858
ENSG00000105662.16	24.6800272293025	24.6553531387734	24.8521490956902	24.5597788168776	24.6650450075155	24.7357335515359	24.826298506901	24.9938860860381	25.3424042119319	24.7209330176666	24.8986395016892	24.8782442078244	24.6899640155937	24.9990363417038	24.9474674453736	24.770563176575	24.7483971087044	24.7618697622985
ENSG00000105664.11	23.6086464233539	23.9916125595533	22.5469286155845	23.349405682133	23.4951501959897	24.2931250500658	23.1853852956167	23.2748057012171	23.6693961566035	23.3591744025868	26.1971796472081	23.7390254157813	23.3999124880402	25.7109261674023	23.2918305496486	23.3646012227061	24.2946525421925	22.9153720235682
ENSG00000105669.14	27.0252476874259	27.1961350777474	26.7045994445466	27.0204408221175	27.1151916271211	27.1476455065131	26.9696605890189	27.1199743362902	27.0220428463712	27.2564721555253	27.3777513863969	27.1234577322153	27.2036590974308	27.1799014133882	27.1532663211694	27.1677425917776	27.1052695494586	27.1339894835892
ENSG00000105671.12	22.3531664520009	22.2604814097605	22.2977189361322	22.1926748496313	22.1151353625919	22.1880333379219	22.2403676247792	22.2652978325687	21.7024602465049	22.5579042257094	22.3794887626407	22.7543108630601	22.6502382391306	22.4544905945508	22.3402053956479	22.6642574967538	22.7261824607086	22.7351052551696
ENSG00000105676.14	24.3909150417344	24.048680143662	24.0262615596375	23.8690461034334	24.1695408939894	24.380479651715	23.9455595056708	24.3690068160914	24.2643387106992	24.2890781481118	24.0931978718212	24.5169777519981	24.3304718436957	24.2606643955732	24.0556752699427	24.4691969071394	24.5890163184387	24.3938627988956
ENSG00000105677.12	NA	NA	20.0912050571189	19.8241793096099	19.4620516619501	19.5682302335134	19.1865851509782	20.3290934699617	19.9962737363919	19.6963588949952	19.3633246509763	20.8143845004999	20.1374146786499	20.2689884720591	20.1535860888701	20.3320156923125	20.2826589958841	20.617602817819
ENSG00000105679.9	16.9116316087302	17.4812477271328	NA	NA	17.366721280961	17.2491428886078	17.0850070787528	NA	NA	17.6158830339719	18.37418698356	18.1708870995851	17.4128979898969	17.5034632362228	20.3150937779727	17.1043495049252	18.0135256765872	17.9429895040795
ENSG00000105698.16	23.2849395062661	23.3018535836388	23.2231347164914	23.2882481230732	23.4139718773166	23.1874440764405	23.4239244440713	23.2390379377197	23.1270808856987	23.0483987722639	23.2154924960446	23.2929304992973	23.3540840080862	23.5410713891397	23.2019984184346	22.9241043917753	23.3646822263555	23.0061794188047
ENSG00000105699.16	24.1146905932091	24.0636978936555	23.5780296797164	24.0930755392331	24.2681564047867	23.8419271934141	24.0132817611308	24.0964363091478	23.7085631169518	23.8898767215005	24.4890430045233	23.8561895966361	24.1713921579372	23.8034340345536	23.5220839145403	24.3567957379528	23.9997929229555	24.2943945645748
ENSG00000105700.11	21.715862581779	21.801882626268	21.7167928806782	21.9182730547348	21.9572281545229	21.7250938780473	21.6552773425073	22.1706066333161	22.2188752539395	22.0098238502982	21.9450884719132	21.8659962690228	22.0200180258023	21.902348210364	21.9223636480579	21.908292011149	21.807703034711	21.9461949223286
ENSG00000105701.16	25.1890275204355	24.8492993528827	24.9776556856353	24.869920407944	24.8793663652916	25.1593577419207	24.8813440668419	25.0718309757592	24.8747974025506	24.7312689524795	24.9041115468024	24.8500134867332	25.2683605994867	24.7445957833029	24.888898204953	25.0048485615837	24.9104477061174	25.0513803406422
ENSG00000105705.16	23.6628295937747	23.5108194348294	23.4761765331875	23.565438022342	23.6745491006149	23.4257944746483	23.6177212435604	23.5277964214713	23.48890347455	23.4115574773547	23.3496190611905	23.6272980596435	23.5612456753612	23.4793135531391	23.4169564472739	23.5322993740399	23.6268241591229	23.5089941605927
ENSG00000105707.14	19.1009448485467	17.5106711384155	18.8840648534909	19.3052807228819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000105722.10	21.427192959182	21.3710901266858	21.4959540042209	20.8044924427347	21.6234533633948	21.5464421326895	21.682979953457	21.6290250878181	21.7799972171376	21.6969811768448	21.4855125584029	21.7385640558672	21.6875914707248	21.7452803011833	21.611068001164	21.6741558272722	21.3912634254682	21.7542058237059
ENSG00000105723.12	23.7240179174236	23.9478930276911	23.4727963038128	23.5335757469335	23.8833524568044	23.7835549972929	23.6890557525251	23.5049916370049	23.8083720253449	22.9918277453756	23.2477779708562	23.2068975400509	23.2444182392966	23.5053481036226	23.3486898332314	23.3707945652839	23.3637655949689	22.9925615717269
ENSG00000105726.17	25.9712309301403	25.7267720138157	25.6770113016503	25.8121834541682	25.9075088106991	25.8997741496924	25.8114603055879	25.8826369936282	25.4256701809908	25.9175077701286	25.7078536272915	25.7468601084021	25.7858061082002	25.6005774725682	25.6427314940549	26.0279051490351	25.8358219600356	26.0251758392254
ENSG00000105732.13	23.6007933918361	23.3023910898032	23.8450300115008	23.6393355242389	23.5746800861917	23.5912709644773	23.9970375235033	23.6902550153472	23.6719365116948	23.0604853372214	23.0098341797366	23.5386564740929	23.5593450705259	23.1540428409008	22.8752611870127	23.5688798373871	23.6565151732166	23.4351316262035
ENSG00000105738.11	22.5438424686255	22.6069239490531	22.6085708868444	22.6511990084109	22.6350390863083	22.6017962299495	22.6862157757938	22.6169195011917	22.7056035534412	22.6826093550697	22.7564817050517	22.6326698445673	22.6628327551484	22.5666400037234	22.5539837821439	22.4856252192494	22.634053202728	22.6147991912909
ENSG00000105755.8	25.3082010142692	26.4875829569108	25.2702931912047	25.913445358549	26.6114196967362	25.8308771652319	25.9797056974701	25.5081640945005	25.7829419447824	25.8231336637586	26.3239910407864	25.6670169820979	25.7245265496296	26.0470967785937	26.0062995412701	25.2506646391265	25.6352861222791	25.4394657867811
ENSG00000105767.3	23.4846523680148	24.1083370725666	24.0067905986447	23.8177303752849	23.8361822295129	23.3093486859703	23.9026281538751	23.1735049894258	23.2082910276821	23.0031074544707	23.7531176615836	23.548656848531	22.8423259601577	23.0433516345589	22.935629298823	23.4120932617354	23.4370496955948	23.2210761447782
ENSG00000105771.14	23.4744603746084	23.442119448723	23.3418054300949	23.2639196442634	23.2940146716767	23.4023833381529	23.2005971751388	23.3736574499364	23.4685993871246	23.3537613680385	23.2625121278146	23.4025582033398	23.159238646369	23.1767281768509	23.4290630581171	23.2537132750878	23.2876188127129	23.2846774453309
ENSG00000105778.19	23.8699838751235	23.6189611363546	23.2153340758274	23.5732923182591	23.5539275635296	23.5785961779932	23.4307492759089	23.5700255973001	23.3662260507955	23.7803542279381	23.8983525096869	23.7488637428209	24.0853379161895	23.5043375654572	23.6505750966236	24.0322224990735	23.8021840011785	23.9463361549511
ENSG00000105793.16	22.8660161637329	22.3269450909535	22.8410083145167	22.7214992155696	22.5902563762707	22.5686909508573	22.4330270079987	22.6756977151025	22.4413322368417	22.5516585288175	22.6049932016815	22.8985586923019	22.6918879034545	22.3947669124301	22.4712083478777	22.6505395997331	23.0039002985668	22.869842612438
ENSG00000105808.18	17.8922363913994	17.3520196011342	NA	NA	17.2118302335903	18.0592165948723	17.6018790627699	NA	NA	18.3675241954447	18.3789392198409	18.505890815089	18.3362681948566	18.695727058235	18.3228591664894	18.3992177002015	18.4319150900629	18.3844108006209
ENSG00000105810.10	23.5921844549841	23.2304690834686	23.5934231705186	23.353044451793	23.1230150381857	23.4992001701099	23.3210030838029	23.7849351693342	23.453096443529	23.4409221855481	23.3605267616535	23.9597549310007	23.7418999562049	23.70695827028	23.6910343529656	24.1492847384744	23.339033909559	23.6435055438219
ENSG00000105819.14	25.2085904312298	25.1341257718298	25.2041777183309	25.3323718603147	25.2441707354716	25.2616983174341	25.0967116953298	25.1368652572048	25.1002684603819	25.1716840414194	25.2884006726145	25.1517893542762	25.2756496276509	25.197424102245	25.1824027067767	25.2239992859887	25.2228181048601	25.3395732144106
ENSG00000105821.15	25.0840163977219	24.7693198341536	24.8345766746605	24.9818423231696	24.9092305785429	25.0036715928675	24.8323152988291	25.0358773318218	24.6917823334217	25.263547102055	24.9305369984464	25.2412653776499	25.2769315067987	25.136197673737	25.0455085609754	25.2297862948417	25.2037366886562	25.155818332983
ENSG00000105825.14	21.342700527305	22.5313825601395	20.7370902703607	21.7239378353924	20.9951930753611	21.1503955784165	20.9871651245016	20.754819557572	20.6253998979498	21.7194713092019	21.4017997084917	21.2267546807834	23.554178275502	21.2812219127775	21.7156896255407	22.5007237688602	21.8198690811768	22.2848010049787
ENSG00000105829.13	23.8906784000934	23.9796662195083	23.5629138779188	23.9392655468792	24.1315608655038	23.9844880990155	23.8851196010321	23.6247849341505	23.6565988661777	23.9420466278947	24.3898879357308	23.4966676178138	24.0155221937465	23.7533516797476	23.5538711633775	23.9507732192173	23.7965308169584	23.7079526857452
ENSG00000105835.12	26.8834697833391	27.9650167452847	26.8793129629366	27.2957778486801	28.3280352557236	27.793205204018	27.5211254763109	27.4240899389418	27.7430246385269	27.7662092785724	27.5523146175841	27.274180842326	27.316250464106	27.2176043479666	27.8571561690765	26.9349612654388	26.9481758722972	26.9259602320097
ENSG00000105849.6	22.980095874196	23.3301716425615	23.224385260644	23.2171706794584	23.3844882090702	23.3755415988794	23.2969858320627	23.0364250677035	23.0128160136446	23.3231962499273	23.4110174687361	23.41961662376	23.1557681093328	23.4162085110015	23.1181236426154	23.2520093946331	23.388305203854	23.3225825493362
ENSG00000105851.11	20.892781561631	21.6873993988802	20.8170424840865	21.1640660560936	21.489173153403	21.5400392771058	21.3398334655989	20.7480660289504	21.0458827372833	20.9815215078325	21.9798938917553	20.7973921093289	20.2452994551833	21.1246241054087	22.4433030381373	20.4528982028045	20.8512336697183	20.6292218763893
ENSG00000105852.11	17.5901364221094	16.816215216853	NA	NA	17.0730368925595	17.2634373623693	16.9992104771566	NA	NA	17.9919695830132	17.7683440456205	18.6639671888007	17.8329109217132	17.4824883279385	18.1862457992687	17.5715247586339	18.0592596918159	17.6648943696547
ENSG00000105854.13	25.0375642171799	25.0294548118485	25.2180001896368	24.9691739413273	25.2775369104762	25.2183300396831	25.0189597841517	25.3341475908755	25.2464302055233	25.5174738949888	25.2353131851262	25.303434566494	25.679512590199	25.0127247541035	25.2443674789724	25.5495320430888	25.3406923080575	25.5038046746067
ENSG00000105855.10	22.4132405201467	22.4050199709944	22.0466149254126	22.4542061946032	22.2782807918046	22.8970059512281	22.0696962160151	22.44938350433	22.5887268762398	23.1474109102644	22.6139851365901	22.2629041425516	24.3012008257523	22.7170451174434	23.2179403730797	24.0826552500091	22.2852280346918	24.1735499831322
ENSG00000105856.14	21.6013690140529	21.7190100620037	22.3399104790976	22.0873708136766	22.3714355044157	21.7357265073523	22.7034684660943	21.8771513780051	22.1308196792716	21.0769741480866	21.4787368312244	21.2029270038405	21.7215325419105	21.8084492213001	21.6558086284987	21.5700369312163	21.3712919551016	21.2841206072778
ENSG00000105866.15	23.2841549318366	23.1499446158655	23.6331751818145	23.2431892477805	23.0700437940557	22.8958995536213	23.6849918296176	23.0512624862431	23.0421867458845	22.2590925424706	22.4822362261509	23.0818645680463	23.8453978178846	22.4586018552103	23.1076297247381	23.3107611894808	23.1521943719255	23.3291815187114
ENSG00000105875.14	24.756854223459	24.732547518982	24.8357806307329	24.8828920440854	24.9481599766029	24.6765327325496	24.9751838861235	24.7834666651014	24.7261859049497	24.6375036605561	24.8138936897739	24.6579224348873	24.8593425214983	24.5546929076275	24.9086030224232	24.6562162735929	24.7142067134777	24.690064709833
ENSG00000105879.12	23.529483507156	23.439662006776	23.3384059177106	23.3112271573856	23.5282232812118	23.3273363734744	23.5629274073438	23.5688872495384	23.340108639738	23.1121149935573	23.1788235034137	23.3459461376458	23.5181534321469	23.2787128494441	23.2117832860001	23.672361475245	23.4426536813072	23.6358121189376
ENSG00000105880.7	21.6368129785243	20.6367589387634	20.3695054205687	20.9915714803297	21.0949148461813	20.5054091288705	20.9720371267411	20.9600638084532	19.5291546601553	20.6753337392334	19.7295245618462	21.2306331197816	21.2686082121589	20.0090120049779	20.3099566011969	22.0137685923492	20.8572825978715	21.7933383249714
ENSG00000105887.11	29.2061600425394	28.5920042213484	29.2334185826064	29.0578967699247	29.0111431264663	29.1051077234736	28.8237539288305	29.3489145496647	29.3973133428845	29.0367660941758	28.7081874251783	28.9903011306817	29.2409965917181	29.0496341059857	28.8290795804582	29.3372751818566	28.83290086405	29.0357890420971
ENSG00000105894.12	23.4850778886264	23.6009072852054	24.4268320378833	25.0416910524145	24.0594072667513	23.9107743592343	23.8885325230787	24.3434443029079	24.750287209644	24.2169395266086	24.0007956184276	24.8750738525749	25.2171604291872	25.1370813769523	24.6662315726234	24.4522578814718	24.7686451746104	24.094661450464
ENSG00000105926.15	24.8440754232013	24.5322723424893	25.2020585650329	25.0097319571278	24.7991203376236	24.8705855261757	25.0266866754599	24.9302145058467	25.0428287796182	24.756202487994	24.7321552745572	24.6785969062419	24.7401390757674	25.0487268429485	24.8314755434551	24.6407261235936	24.5979784928047	24.5959257061094
ENSG00000105928.16	25.1148310582852	25.0011689586828	25.673582060289	25.6332528983328	26.1572519716039	25.6740814744181	25.5832954796215	25.7780933922651	26.3351133646042	25.4106033054502	25.5503979455638	25.5636815122272	24.9254087506127	26.1570128983414	25.8149252749708	25.2906737019166	25.3827491105125	25.4485113065609
ENSG00000105929.16	NA	NA	17.1634679358	17.7815192415111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000105939.13	25.7678193933307	26.1030740740202	25.6556119017364	25.5931538116555	25.8729723375637	25.8327418562931	25.8336531563682	25.7405574351883	25.7679134556493	25.6403862150695	25.9556139420675	25.7361406577434	26.4471143459339	25.8500853979187	25.9717497617086	25.7034243427745	25.7523784847855	25.7120324706963
ENSG00000105948.13	22.5410137353584	22.4223710639921	22.808683986664	22.8363496136082	22.3398588529973	22.807461901383	22.6284126970513	22.6629954834331	22.3745290840928	22.6745954344845	22.7036594653066	22.6825287772094	22.8590348193167	22.7227522426991	22.8680737558693	22.6730605115889	22.6950653502278	22.7706866985512
ENSG00000105953.15	26.2872445147348	26.4200383708922	26.7265618126427	26.4208913900944	26.5320302367176	26.4849371997677	26.4981336491585	26.3319721618343	26.6369251821729	26.1940453058598	26.3477023384089	26.1209770067388	26.2060799549945	26.3798201815892	26.3705410061912	25.9397943646708	26.2615641018974	26.1628586409724
